secret,turn_index,question,label
arms,48,Is the object you are thinking of used to create something that is used for a specific task related to grooming?,Closed
arms,49,Is the object you are thinking of used to create something that is used for a specific task related to health?,Closed
arms,50,Is the object you are thinking of used to create something that is used for a specific task related to wellness?,Closed
artifact,1,Is the object you are thinking of something that can be held in your hand?,Closed
artifact,2,Is the object you are thinking of man-made?,Closed
artifact,3,Does the object you are thinking of have buttons or controls?,Closed
artifact,4,Is the object you are thinking of electronic?,Closed
artifact,5,Does the object you are thinking of have moving parts?,Closed
artifact,6,Is the object you are thinking of a timepiece?,Closed
artifact,7,Does the object you are thinking of have a distinct or unusual smell?,Closed
artifact,8,Is the object you are thinking of used for entertainment?,Closed
artifact,9,Is the object you are thinking of a musical instrument?,Closed
artifact,10,Is the object you are thinking of a game?,Closed
artifact,11,Is the object you are thinking of used primarily with the hands?,Closed
artifact,12,Is the object you are thinking of a puzzle?,Closed
artifact,13,Is the object you are thinking of made primarily of plastic?,Closed
artifact,14,Does the object you are thinking of have a cord or string?,Closed
artifact,15,Is the object you are thinking of a yo-yo?,Closed
artifact,16,Is the object you are thinking of a toy?,Closed
artifact,17,Is the object you are thinking of used for a specific task or function?,Closed
artifact,18,Is the object you are thinking of a kitchen gadget?,Closed
artifact,19,Does the object you are thinking of require batteries?,Closed
artifact,20,Is the object you are thinking of a power tool?,Closed
artifact,21,Is the object you are thinking of commonly found in most households?,Closed
artifact,22,Is the object you are thinking of a remote control?,Closed
artifact,23,Is the object you are thinking of used for personal grooming?,Closed
artifact,24,Is the object you are thinking of an electric toothbrush?,Closed
artifact,25,Is the object you are thinking of a hair dryer?,Closed
artifact,26,Is the object you are thinking of an epilator?,Closed
artifact,27,Is the object you are thinking of a shaver?,Closed
artifact,28,Is the object you are thinking of a trimmer?,Closed
artifact,29,Is the object you are thinking of nail clippers?,Closed
artifact,30,Is the object you are thinking of a razor?,Closed
artifact,31,Is the object you are thinking of tweezers?,Closed
artifact,32,Is the object you are thinking of a hairbrush?,Closed
artifact,33,Is the object you are thinking of a comb?,Closed
artifact,34,Is the object you are thinking of a flosser?,Closed
artifact,35,Is the object you are thinking of a dental pick?,Closed
artifact,36,Is the object you are thinking of a loofah?,Closed
artifact,37,Is the object you are thinking of a brush used for applying cosmetics?,Closed
artifact,38,Is the object you are thinking of a mirror?,Closed
artifact,39,Does the object you are thinking of have bristles?,Closed
artifact,40,Is the object you are thinking of a toothbrush?,Closed
artifact,41,Is the object you are thinking of a hairbrush with bristles?,Closed
artifact,42,Is the object you are thinking of a makeup brush?,Closed
artifact,43,Is the object you are thinking of an exfoliating brush?,Closed
artifact,44,Is the object you are thinking of a callus remover?,Closed
artifact,45,Is the object you are thinking of a foot file?,Closed
artifact,46,Is the object you are thinking of a pumice stone?,Closed
artifact,47,Does the object you are thinking of have soft bristles?,Closed
artifact,48,Does the object you are thinking of have stiff bristles?,Closed
artifact,49,Is the object you are thinking of used for cleaning a specific area of the body?,Closed
artifact,50,Is the object you are thinking of used for cleaning the face?,Closed
ashcan,1,Is the object you are thinking of something that can be held in your hand?,Closed
ashcan,2,Is the object man-made?,Closed
ashcan,3,Does the object have buttons or controls?,Closed
ashcan,4,Is the object used for entertainment?,Closed
ashcan,5,Is the object related to food or drink in any way?,Closed
ashcan,6,Is the object made primarily of plastic?,Closed
ashcan,7,Is the object used for personal grooming or hygiene?,Closed
ashcan,8,Does the object have a distinct or unusual shape?,Closed
ashcan,9,Is the object commonly found in most households?,Closed
ashcan,10,I'm going to take a guess that the object is a plastic container.?,Open
ashcan,11,Is the object used for a specific task or function?,Closed
ashcan,12,Is the object related to cleaning in any way?,Closed
ashcan,13,I'm going to take a guess that the object is a toilet brush.?,Open
ashcan,14,Does the object have a handle or grip?,Closed
ashcan,15,Is the object used to clean surfaces?,Closed
ashcan,16,Is the object used to clean floors?,Closed
ashcan,17,I'm going to take a guess that the object is a dustpan.?,Open
ashcan,18,Is the object used to clean small areas or crevices?,Closed
ashcan,19,Is the object used with water?,Closed
ashcan,20,Is the object used to clean clothing or fabrics?,Closed
ashcan,21,I'm going to take a guess that the object is a sponge.?,Open
ashcan,22,Does the object have holes or a mesh material?,Closed
ashcan,23,I'm going to take a guess that the object is a plastic mesh scrubber.?,Open
ashcan,24,Is the object used to clean or wipe down something that is typically found indoors?,Closed
ashcan,25,I'm going to take a guess that the object is a plastic duster.?,Open
ashcan,26,Does the object have a long handle?,Closed
ashcan,27,I'm going to take a guess that the object is a feather duster.?,Open
ashcan,28,Is the object used to clean windows?,Closed
ashcan,29,Is the object used to clean blinds?,Closed
ashcan,30,Is the object used to clean ceiling fans or air vents?,Closed
ashcan,31,I'm going to take a guess that the object is a mop.?,Open
ashcan,32,Is the object used to clean baseboards or trim?,Closed
ashcan,33,Is the object used to clean hard to reach areas?,Closed
ashcan,34,I'm going to take a guess that the object is a broom.?,Open
ashcan,35,Is the object used to clean cobwebs?,Closed
ashcan,36,"Is the object used to clean a specific type of surface, such as wood or tile?",Closed
ashcan,37,I'm going to take a guess that the object is a vacuum cleaner.?,Open
ashcan,38,Does the object have a head or attachment that can be removed or replaced?,Closed
ashcan,39,I'm going to take a guess that the object is a vacuum cleaner attachment.?,Open
ashcan,40,Is the object used to clean a specific type of mess or spill?,Closed
